Date,Hour,MWh,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-03-01 00:00:00.000,14,1810.7529833042643,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,9,16,16,16,28,52,65,0.2,1010,16,9,198,21
2019-03-01 00:00:00.000,15,1895.8028795210334,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,9,16,16,16,25,75,67,0.0,1010,16,10,192,19
2019-03-01 00:00:00.000,16,2040.0601507756273,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,15,15,15,22,98,69,0.0,1010,15,10,186,17
2019-03-01 00:00:00.000,17,2248.777933946943,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,14,14,14,21,84,73,0.0,1011,14,10,171,15
2019-03-01 00:00:00.000,18,2460.7209370714704,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,13,14,13,20,70,76,0.4,1011,14,10,157,14
2019-03-01 00:00:00.000,19,2575.3643948047297,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,12,13,12,19,55,80,0.5,1012,13,10,142,12
2019-03-01 00:00:00.000,20,2494.6793911769355,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,13,13,13,14,47,82,0.3,1013,13,10,159,9
2019-03-01 00:00:00.000,21,2403.410742990293,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,13,13,13,10,38,85,0.0,1013,13,10,175,6
2019-03-01 00:00:00.000,22,2332.481050646859,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,11,13,13,13,6,30,87,0.0,1014,12,10,191,4
2019-03-01 00:00:00.000,23,2146.0568456880687,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,11,13,13,13,8,36,87,0.0,1015,12,10,174,5
2019-03-01 00:00:00.000,24,1966.3116513823682,16,12,0.0,10.1,3,0,07:17 AM,07:34 PM,07:16 AM,06:46 PM,10,12,13,12,10,42,87,0.0,1015,12,10,158,6
2019-03-02 00:00:00.000,1,1879.972504400584,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,12,48,87,0.0,1016,12,10,141,8
2019-03-02 00:00:00.000,2,1805.700487354928,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,11,61,88,0.0,1016,12,10,147,7
2019-03-02 00:00:00.000,3,1747.0220314979424,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,11,73,89,0.0,1016,12,10,153,7
2019-03-02 00:00:00.000,4,1708.4329728395467,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,10,85,89,0.0,1017,12,10,159,6
2019-03-02 00:00:00.000,5,1733.4038726423644,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,13,68,88,0.0,1017,12,10,149,8
2019-03-02 00:00:00.000,6,1830.1500795181105,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,12,12,15,50,86,0.0,1017,12,10,139,9
2019-03-02 00:00:00.000,7,1894.6573322429927,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,13,12,17,32,85,0.0,1018,12,10,130,11
2019-03-02 00:00:00.000,8,1975.3679188451172,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,13,13,13,14,55,81,0.0,1019,13,10,147,10
2019-03-02 00:00:00.000,9,2034.8941748532116,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,13,14,13,11,77,77,0.0,1019,14,10,165,8
2019-03-02 00:00:00.000,10,2180.5791059168223,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,14,14,14,8,100,73,0.0,1020,14,10,183,6
2019-03-02 00:00:00.000,11,2210.0685598975524,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,15,15,15,8,90,73,0.0,1020,14,10,205,6
2019-03-02 00:00:00.000,12,2199.5383442417697,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,15,15,15,8,81,74,0.0,1019,14,10,226,6
2019-03-02 00:00:00.000,13,2181.675355392006,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,15,15,15,8,71,74,0.0,1019,15,10,248,6
2019-03-02 00:00:00.000,14,2202.6806839523124,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,16,15,16,7,51,74,0.0,1019,15,10,261,6
2019-03-02 00:00:00.000,15,2134.52286103939,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,16,16,16,6,32,73,0.0,1019,15,10,275,6
2019-03-02 00:00:00.000,16,2090.0295325797815,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,12,17,17,17,6,12,73,0.0,1019,16,10,289,5
2019-03-02 00:00:00.000,17,2192.5862958496373,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,16,16,16,7,15,77,0.0,1019,15,10,304,5
2019-03-02 00:00:00.000,18,2387.590708421355,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,14,14,14,9,19,81,0.0,1019,14,10,320,6
2019-03-02 00:00:00.000,19,2555.511816668355,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,13,13,13,10,22,85,0.0,1020,13,10,336,6
2019-03-02 00:00:00.000,20,2504.3735240256847,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,13,13,13,10,17,86,0.0,1020,12,10,228,6
2019-03-02 00:00:00.000,21,2418.7346038207475,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,13,13,13,10,12,86,0.0,1020,12,10,119,6
2019-03-02 00:00:00.000,22,2323.307035881578,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,11,13,13,13,10,7,87,0.0,1020,12,10,10,5
2019-03-02 00:00:00.000,23,2168.1225451601367,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,13,12,13,6,86,0.0,1020,12,10,127,7
2019-03-02 00:00:00.000,24,2010.851280303538,16,12,0.0,8.6,4,2,07:57 AM,08:40 PM,07:15 AM,06:47 PM,10,12,13,12,17,6,86,0.0,1020,12,10,243,9
2019-03-03 00:00:00.000,1,1871.0549734188694,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,10,12,13,12,20,5,86,0.0,1019,12,10,360,11
2019-03-03 00:00:00.000,2,1784.4667386907588,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,17,3,87,0.0,1019,12,10,356,10
2019-03-03 00:00:00.000,3,1722.3646869157249,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,15,2,87,0.0,1019,11,10,352,9
2019-03-03 00:00:00.000,4,1694.9202693873256,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,13,13,13,12,0,88,0.0,1019,11,10,349,8
2019-03-03 00:00:00.000,5,1714.0253433562991,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,13,13,13,13,6,86,0.0,1019,11,10,235,8
2019-03-03 00:00:00.000,6,1743.317670698925,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,10,12,13,12,13,12,83,0.0,1019,12,10,122,9
2019-03-03 00:00:00.000,7,1781.9576925299373,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,10,12,13,12,14,19,81,0.0,1019,12,10,8,9
2019-03-03 00:00:00.000,8,1732.419541727072,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,10,14,14,14,13,12,76,0.0,1019,13,10,122,9
2019-03-03 00:00:00.000,9,1740.1753065046767,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,16,16,16,12,6,71,0.0,1019,15,10,235,9
2019-03-03 00:00:00.000,10,1748.6946181451779,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,18,18,18,10,0,65,0.0,1019,16,10,349,9
2019-03-03 00:00:00.000,11,1837.344165288719,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,18,18,18,15,11,64,0.0,1019,17,10,327,13
2019-03-03 00:00:00.000,12,1850.9413962036242,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,18,18,18,20,22,62,0.0,1018,17,10,306,17
2019-03-03 00:00:00.000,13,1841.9593372695454,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,10,18,18,18,25,33,60,0.0,1017,18,10,284,22
2019-03-03 00:00:00.000,14,1879.719447680554,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,17,17,17,24,24,65,0.0,1017,17,10,294,20
2019-03-03 00:00:00.000,15,1800.453021977844,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,17,17,17,23,14,69,0.0,1017,17,10,305,19
2019-03-03 00:00:00.000,16,1817.326414728665,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,16,16,16,21,5,74,0.0,1016,16,10,315,18
2019-03-03 00:00:00.000,17,2049.513640818684,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,15,15,15,21,8,79,0.0,1017,15,10,313,16
2019-03-03 00:00:00.000,18,2371.929420063113,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,13,14,13,21,10,84,0.0,1017,14,10,311,15
2019-03-03 00:00:00.000,19,2570.040761981764,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,21,13,89,0.0,1018,13,10,308,13
2019-03-03 00:00:00.000,20,2529.7204708777676,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,18,19,90,0.0,1018,13,10,320,11
2019-03-03 00:00:00.000,21,2438.2502986554377,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,15,24,91,0.0,1017,13,10,333,9
2019-03-03 00:00:00.000,22,2301.2481646512947,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,12,13,12,12,29,92,0.0,1017,12,10,345,6
2019-03-03 00:00:00.000,23,2107.488088636982,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,13,13,13,10,30,91,0.0,1017,12,10,341,5
2019-03-03 00:00:00.000,24,1928.8598665598097,18,11,0.0,11.3,4,9,08:36 AM,09:44 PM,07:14 AM,06:47 PM,11,13,13,13,8,31,91,0.0,1017,12,10,338,4
2019-03-04 00:00:00.000,1,1835.4799672134718,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,6,31,90,0.0,1016,12,10,335,3
2019-03-04 00:00:00.000,2,1758.7076868084166,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,5,23,91,0.0,1016,11,10,224,3
2019-03-04 00:00:00.000,3,1725.3557922580594,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,5,15,91,0.0,1016,11,10,113,3
2019-03-04 00:00:00.000,4,1720.5151897249955,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,4,7,91,0.0,1016,11,10,3,3
2019-03-04 00:00:00.000,5,1774.2480724324773,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,4,7,89,0.0,1016,11,10,95,3
2019-03-04 00:00:00.000,6,1947.92068285529,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,13,13,13,4,8,88,0.0,1016,12,10,187,3
2019-03-04 00:00:00.000,7,2176.338149657094,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,14,14,14,4,8,86,0.0,1015,12,10,279,3
2019-03-04 00:00:00.000,8,2135.4518631148603,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,15,15,15,3,6,77,0.0,1016,14,10,297,3
2019-03-04 00:00:00.000,9,2085.6191839164253,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,17,17,17,3,5,69,0.0,1016,15,10,316,2
2019-03-04 00:00:00.000,10,2100.264459052894,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,10,18,18,18,2,3,61,0.0,1016,16,10,334,2
2019-03-04 00:00:00.000,11,2122.7295280374206,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,10,18,18,18,8,4,62,0.0,1016,16,10,315,7
2019-03-04 00:00:00.000,12,2026.8654295588074,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,10,17,17,17,14,5,63,0.0,1016,17,10,295,12
2019-03-04 00:00:00.000,13,2005.5211098808759,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,10,17,17,17,19,5,64,0.0,1015,17,10,276,17
2019-03-04 00:00:00.000,14,2011.7213974724011,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,17,17,17,16,6,67,0.0,1015,17,10,281,14
2019-03-04 00:00:00.000,15,1976.0134677082087,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,11,17,17,17,14,6,70,0.0,1015,16,10,286,12
2019-03-04 00:00:00.000,16,2146.7002421554666,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,17,17,17,11,7,73,0.0,1014,16,10,291,10
2019-03-04 00:00:00.000,17,2342.4784113406827,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,15,15,15,13,8,78,0.0,1015,15,10,300,10
2019-03-04 00:00:00.000,18,2522.866257049047,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,14,14,14,16,9,84,0.0,1016,14,10,310,11
2019-03-04 00:00:00.000,19,2725.197972155001,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,12,13,12,18,10,89,0.0,1016,13,10,319,11
2019-03-04 00:00:00.000,20,2684.2719967459598,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,13,13,13,15,14,91,0.0,1016,13,10,213,9
2019-03-04 00:00:00.000,21,2583.867880871672,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,13,13,13,13,18,92,0.0,1016,13,10,108,8
2019-03-04 00:00:00.000,22,2437.4919191505087,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,13,13,13,10,22,94,0.0,1016,12,10,3,6
2019-03-04 00:00:00.000,23,2203.701980239633,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,13,13,13,13,17,93,0.0,1016,13,10,118,7
2019-03-04 00:00:00.000,24,2027.6763272355615,17,11,0.0,11.4,4,16,09:17 AM,10:45 PM,07:13 AM,06:48 PM,12,13,13,13,15,11,92,0.0,1016,13,10,233,8
2019-03-05 00:00:00.000,1,1919.7604972036306,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,13,14,13,17,5,91,0.0,1016,13,10,349,10
2019-03-05 00:00:00.000,2,1836.7287127210175,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,13,13,13,16,10,91,0.0,1016,13,10,347,9
2019-03-05 00:00:00.000,3,1827.7296825257265,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,13,13,13,15,14,90,0.0,1016,12,10,345,8
2019-03-05 00:00:00.000,4,1786.4251081034608,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,13,13,13,14,19,90,0.0,1016,12,10,343,7
2019-03-05 00:00:00.000,5,1861.733583282756,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,13,14,13,15,16,86,0.0,1016,13,10,344,7
2019-03-05 00:00:00.000,6,2055.693098512427,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,14,14,14,15,13,81,0.0,1016,14,10,344,8
2019-03-05 00:00:00.000,7,2267.2382733646273,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,15,15,15,15,11,77,0.0,1016,14,10,345,9
2019-03-05 00:00:00.000,8,2175.317518627031,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,16,16,16,13,8,73,0.0,1017,15,10,345,8
2019-03-05 00:00:00.000,9,1994.7334172082512,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,17,17,17,11,6,68,0.0,1018,16,10,345,8
2019-03-05 00:00:00.000,10,1833.9678707296996,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,19,19,19,9,3,64,0.0,1018,17,10,345,8
2019-03-05 00:00:00.000,11,1763.7038225231263,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,19,19,19,14,4,62,0.0,1018,18,10,324,12
2019-03-05 00:00:00.000,12,1782.2774942457463,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,20,20,20,19,5,59,0.0,1017,19,10,304,15
2019-03-05 00:00:00.000,13,1719.559751367676,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,20,20,20,23,7,57,0.0,1016,20,10,283,19
2019-03-05 00:00:00.000,14,2029.3925677045493,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,19,19,19,22,10,62,0.0,1016,19,10,292,18
2019-03-05 00:00:00.000,15,2298.3558898227993,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,18,18,18,20,13,67,0.0,1016,18,10,301,16
2019-03-05 00:00:00.000,16,2191.817312835551,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,17,17,17,18,16,72,0.0,1015,17,10,311,15
2019-03-05 00:00:00.000,17,2235.860892649452,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,15,16,15,19,17,77,0.0,1016,16,10,311,13
2019-03-05 00:00:00.000,18,2600.5690471804205,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,14,15,14,19,18,82,0.0,1016,15,10,312,12
2019-03-05 00:00:00.000,19,2755.6184822567957,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,12,13,14,13,19,18,86,0.0,1017,14,10,312,11
2019-03-05 00:00:00.000,20,2697.2305754260437,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,13,14,13,15,24,86,0.0,1017,13,10,209,9
2019-03-05 00:00:00.000,21,2599.6917311892357,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,14,14,14,12,29,85,0.0,1017,13,10,105,6
2019-03-05 00:00:00.000,22,2417.598820762361,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,14,14,14,8,34,84,0.0,1017,13,10,2,4
2019-03-05 00:00:00.000,23,2197.0352870652546,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,14,14,14,11,38,83,0.0,1017,13,10,100,6
2019-03-05 00:00:00.000,24,1995.1034412148213,20,12,0.0,11.4,4,24,09:58 AM,11:45 PM,07:12 AM,06:49 PM,11,14,14,14,15,43,82,0.0,1016,14,10,198,8
2019-03-06 00:00:00.000,1,1889.2325895926656,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,11,14,14,14,19,47,81,0.0,1016,14,10,295,10
2019-03-06 00:00:00.000,2,1820.6181412689082,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,11,13,14,13,18,35,84,0.0,1016,13,10,310,9
2019-03-06 00:00:00.000,3,1769.4489317054638,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,11,13,14,13,16,24,87,0.0,1016,13,10,325,9
2019-03-06 00:00:00.000,4,1804.0360403360592,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,13,13,13,15,12,90,0.0,1016,12,10,341,8
2019-03-06 00:00:00.000,5,1794.8268067766835,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,14,14,14,12,12,87,0.0,1017,13,10,343,6
2019-03-06 00:00:00.000,6,1954.8006950082433,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,14,15,14,8,12,84,0.0,1017,14,10,346,5
2019-03-06 00:00:00.000,7,2173.838700404213,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,15,15,15,5,11,80,0.0,1017,14,10,349,3
2019-03-06 00:00:00.000,8,2215.827223894961,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,16,16,16,4,10,75,0.0,1017,15,10,285,2
2019-03-06 00:00:00.000,9,2198.7432884858704,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,18,18,18,2,8,70,0.0,1018,16,10,222,2
2019-03-06 00:00:00.000,10,2087.2259975201305,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,19,19,19,1,6,64,0.0,1018,17,10,159,1
2019-03-06 00:00:00.000,11,2210.6263972249462,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,19,19,19,7,7,63,0.0,1017,18,10,191,6
2019-03-06 00:00:00.000,12,2364.172946381065,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,11,19,19,19,13,7,62,0.0,1016,18,10,224,11
2019-03-06 00:00:00.000,13,2386.8586076252586,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,11,19,19,19,19,8,60,0.0,1015,19,10,256,16
2019-03-06 00:00:00.000,14,2334.0982396017894,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,18,18,18,18,6,65,0.0,1015,18,10,266,15
2019-03-06 00:00:00.000,15,2218.3953209356055,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,12,18,18,18,17,5,70,0.0,1014,18,10,276,14
2019-03-06 00:00:00.000,16,2313.5577890158443,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,18,18,18,16,4,75,0.0,1014,17,10,286,13
2019-03-06 00:00:00.000,17,2446.613074773846,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,16,16,16,15,12,81,0.0,1014,16,10,291,11
2019-03-06 00:00:00.000,18,2624.3621651742824,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,15,15,15,14,20,87,0.0,1015,15,10,297,10
2019-03-06 00:00:00.000,19,2760.537243843654,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,14,14,14,13,29,94,0.0,1015,14,10,302,8
2019-03-06 00:00:00.000,20,2747.618930103702,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,14,14,14,12,20,92,0.0,1015,13,10,262,7
2019-03-06 00:00:00.000,21,2653.878919808851,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,14,14,14,11,12,91,0.0,1015,13,10,222,7
2019-03-06 00:00:00.000,22,2458.7007693801934,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,15,14,15,9,4,89,0.0,1015,13,10,182,6
2019-03-06 00:00:00.000,23,2192.6027570028905,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,13,15,15,15,7,2,89,0.0,1015,13,10,198,5
2019-03-06 00:00:00.000,24,2004.812821727796,19,12,0.0,11.4,5,31,10:41 AM,No moonset,07:10 AM,06:50 PM,14,16,16,16,4,1,88,0.0,1015,12,10,214,3
2019-03-07 00:00:00.000,1,1884.9187209925838,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,15,17,17,17,2,0,88,0.0,1014,12,10,230,1
2019-03-07 00:00:00.000,2,1817.8015921768733,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,14,16,16,16,5,2,89,0.0,1014,12,10,205,3
2019-03-07 00:00:00.000,3,1766.8876140925458,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,13,15,15,15,8,3,89,0.0,1014,12,10,181,5
2019-03-07 00:00:00.000,4,1793.472573009647,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,12,14,14,14,11,5,90,0.0,1013,12,10,157,7
2019-03-07 00:00:00.000,5,1809.5864987045775,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,13,15,15,15,9,4,87,0.0,1014,13,10,127,6
2019-03-07 00:00:00.000,6,1970.6256378178975,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,13,16,16,16,8,3,85,0.0,1014,13,10,98,6
2019-03-07 00:00:00.000,7,2167.4043476398206,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,14,17,17,17,6,1,83,0.0,1014,14,10,68,5
2019-03-07 00:00:00.000,8,2197.097951719701,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,13,17,17,17,5,6,78,0.0,1015,15,10,114,5
2019-03-07 00:00:00.000,9,2136.346710528458,19,12,0.0,11.4,4,38,11:26 AM,12:40 AM,07:09 AM,06:51 PM,13,18,18,18,5,11,74,0.0,1015,16,10,160,4
